SA2_MAINCODE_2016,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_15,CoPSW_2000_2999_H_16_24,CoPSW_2000_2999_H_25_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40,CoPSW_2000_2999_H_41_48,CoPSW_2000_2999_H_49mo,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000mo_H_0,CoPSW_3000mo_H_1_15,CoPSW_3000mo_H_16_24,CoPSW_3000mo_H_25_34,CoPSW_3000mo_H_35_39,CoPSW_3000mo_H_40,CoPSW_3000mo_H_41_48,CoPSW_3000mo_H_49mo,CoPSW_3000mo_H_NS,CoPSW_3000mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_15,CoPSW_PINS_H_16_24,CoPSW_PINS_H_25_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40,CoPSW_PINS_H_41_48,CoPSW_PINS_H_49mo,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_15,CoPSW_Tot_H_16_24,CoPSW_Tot_H_25_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40,CoPSW_Tot_H_41_48,CoPSW_Tot_H_49mo,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_15,ClAW_NNI_H_16_24,ClAW_NNI_H_25_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40,ClAW_NNI_H_41_48,ClAW_NNI_H_49mo,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_15,ClAW_1_149_H_16_24,ClAW_1_149_H_25_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40,ClAW_1_149_H_41_48,ClAW_1_149_H_49mo,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_15,ClAW_150_299_H_16_24,ClAW_150_299_H_25_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40,ClAW_150_299_H_41_48,ClAW_150_299_H_49mo,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_15,ClAW_300_399_H_16_24,ClAW_300_399_H_25_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40,ClAW_300_399_H_41_48,ClAW_300_399_H_49mo,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_15,ClAW_400_499_H_16_24,ClAW_400_499_H_25_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40,ClAW_400_499_H_41_48,ClAW_400_499_H_49mo,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_15,ClAW_500_649_H_16_24,ClAW_500_649_H_25_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40,ClAW_500_649_H_41_48,ClAW_500_649_H_49mo,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_15,ClAW_650_799_H_16_24,ClAW_650_799_H_25_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40,ClAW_650_799_H_41_48,ClAW_650_799_H_49mo,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_15,ClAW_800_999_H_16_24,ClAW_800_999_H_25_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40,ClAW_800_999_H_41_48,ClAW_800_999_H_49mo,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_15,ClAW_1000_1249_H_16_24,ClAW_1000_1249_H_25_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40,ClAW_1000_1249_H_41_48,ClAW_1000_1249_H_49mo,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_15,ClAW_1250_1499_H_16_24,ClAW_1250_1499_H_25_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40,ClAW_1250_1499_H_41_48,ClAW_1250_1499_H_49mo,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_15,ClAW_1500_1749_H_16_24,ClAW_1500_1749_H_25_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40,ClAW_1500_1749_H_41_48,ClAW_1500_1749_H_49mo,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_15,ClAW_1750_1999_H_16_24,ClAW_1750_1999_H_25_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40,ClAW_1750_1999_H_41_48,ClAW_1750_1999_H_49mo,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot,ClAW_2000_2999_H_0,ClAW_2000_2999_H_1_15,ClAW_2000_2999_H_16_24,ClAW_2000_2999_H_25_34,ClAW_2000_2999_H_35_39,ClAW_2000_2999_H_40,ClAW_2000_2999_H_41_48,ClAW_2000_2999_H_49mo,ClAW_2000_2999_H_NS,ClAW_2000_2999_H_Tot,ClAW_3000mo_H_0,ClAW_3000mo_H_1_15,ClAW_3000mo_H_16_24,ClAW_3000mo_H_25_34,ClAW_3000mo_H_35_39,ClAW_3000mo_H_40,ClAW_3000mo_H_41_48,ClAW_3000mo_H_49mo,ClAW_3000mo_H_NS,ClAW_3000mo_H_Tot,ClAW_PINS_H_0,ClAW_PINS_H_1_15,ClAW_PINS_H_16_24,ClAW_PINS_H_25_34,ClAW_PINS_H_35_39,ClAW_PINS_H_40,ClAW_PINS_H_41_48,ClAW_PINS_H_49mo,ClAW_PINS_H_NS,ClAW_PINS_H_Tot,ClAW_Tot_H_0,ClAW_Tot_H_1_15,ClAW_Tot_H_16_24,ClAW_Tot_H_25_34,ClAW_Tot_H_35_39,ClAW_Tot_H_40,ClAW_Tot_H_41_48,ClAW_Tot_H_49mo,ClAW_Tot_H_NS,ClAW_Tot_H_Tot
122021422,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,135,65,37,32,18,11,12,4,331,0,4,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,9,3,9,0,4,0,0,0,0,0,21,0,13,4,0,0,0,0,0,0,23,0,13,6,3,0,0,0,0,0,24,0,9,20,13,0,5,0,0,0,48,0,12,8,8,0,8,0,3,0,38,0,4,7,5,7,5,0,0,0,36,3,3,10,6,11,6,0,3,0,42,0,3,6,7,7,3,3,3,0,39,0,8,3,0,0,0,0,4,0,24,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,0,0,0,0,3,5,93,67,59,34,36,13,26,3,329
122021423,0,0,0,5,3,3,0,8,0,22,0,0,3,0,0,0,0,4,0,16,0,5,3,0,0,3,0,0,4,18,49,306,230,208,205,148,50,65,18,1279,0,5,0,0,0,0,0,0,0,8,4,23,4,0,0,0,0,0,0,34,0,52,11,0,0,0,0,0,0,71,5,50,30,11,0,3,0,3,0,96,4,32,42,16,3,0,0,0,0,100,4,30,85,45,11,8,3,3,0,195,3,26,65,63,45,36,9,10,4,260,3,24,27,55,73,55,13,7,0,260,9,15,21,47,93,95,25,23,5,323,3,9,23,26,48,42,22,13,3,199,0,9,5,19,38,19,15,18,3,129,0,3,4,5,5,16,3,6,0,49,3,3,4,8,10,17,9,9,0,61,0,8,3,7,3,9,0,3,0,33,0,4,0,0,5,5,0,4,6,24,45,291,327,302,345,300,106,94,19,1834
122031424,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,58,30,34,29,26,7,13,3,215,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,0,0,12,0,6,9,0,3,0,0,0,0,20,0,3,3,0,3,0,0,0,0,7,0,0,13,3,0,0,0,0,0,17,0,7,3,4,4,0,0,0,0,14,0,4,3,3,3,3,0,0,0,19,0,0,0,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,44,29,23,17,10,0,3,3,136
122031425,0,0,0,3,4,0,5,0,0,6,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,9,81,37,31,29,23,7,11,0,228,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,11,0,12,5,0,0,0,0,0,0,21,0,13,7,0,3,0,0,0,0,21,0,8,14,3,0,0,0,0,0,30,0,3,6,10,6,4,0,0,0,29,0,3,4,12,11,10,0,0,3,52,3,3,5,8,17,13,0,7,0,59,0,0,0,9,14,16,3,16,0,61,0,0,0,5,21,8,11,6,0,48,0,0,0,3,0,3,3,6,0,25,0,0,0,0,4,3,4,3,0,24,0,3,0,0,0,3,0,5,0,13,0,3,0,3,0,0,0,0,0,6,11,57,47,59,78,71,25,40,7,399
122031426,3,4,3,0,16,3,0,7,0,32,0,0,0,0,5,0,0,0,0,7,0,3,0,0,0,5,0,0,0,7,24,177,162,114,149,84,77,46,5,841,0,0,0,0,0,0,0,0,0,3,0,19,0,0,0,0,0,0,0,21,3,30,9,0,0,0,0,0,0,44,0,34,17,0,3,0,0,0,0,56,0,13,23,10,5,0,0,0,0,46,0,12,38,16,3,5,0,3,0,81,7,13,31,23,14,3,3,3,0,100,0,10,19,28,34,26,8,3,0,138,0,7,23,18,35,31,9,5,0,133,3,6,9,14,30,17,10,3,0,90,3,3,3,4,16,11,0,3,0,56,0,0,4,3,9,6,3,3,0,30,0,0,0,0,5,3,0,3,0,20,0,0,0,0,0,4,3,3,0,11,0,3,0,0,0,3,0,0,0,11,26,154,173,122,163,116,42,31,5,828
122031427,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,4,0,0,0,6,12,134,79,65,37,22,29,17,7,392,0,3,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,9,0,9,4,0,0,0,0,0,0,14,0,6,4,0,0,0,0,0,0,19,0,10,7,10,0,0,0,0,0,27,3,5,13,6,4,0,0,0,0,30,0,4,7,13,5,0,0,0,0,31,0,4,8,10,5,9,3,0,0,34,0,3,0,4,10,5,0,3,0,30,0,0,7,4,3,0,0,0,0,19,0,0,0,3,3,0,0,3,0,15,0,0,0,4,4,3,0,0,0,8,0,0,0,5,0,0,3,3,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,6,70,59,51,31,21,11,9,4,255
122031428,0,0,0,3,10,3,8,3,0,29,0,0,4,0,0,3,0,0,0,8,0,0,0,0,0,0,0,3,0,11,39,279,243,193,188,125,67,50,22,1208,0,4,0,0,3,0,0,3,0,13,0,28,0,0,0,0,0,0,0,32,3,45,14,0,0,0,0,3,0,68,3,49,23,3,7,0,0,0,0,82,4,24,58,19,4,0,0,0,0,110,6,27,85,46,20,5,0,3,3,194,8,22,56,73,86,34,9,0,0,279,10,18,27,62,138,88,26,14,0,381,16,15,24,57,113,123,58,34,0,434,7,3,9,21,92,68,59,27,0,278,3,6,3,13,40,39,22,27,0,149,3,3,9,9,13,20,11,11,0,70,0,3,7,9,15,13,9,26,0,81,0,0,3,0,3,9,8,16,0,42,3,3,3,3,5,3,0,3,3,35,57,254,316,311,538,411,195,168,12,2258
122031429,0,0,0,0,0,5,3,7,0,14,0,0,0,3,0,0,0,4,0,12,0,3,0,3,0,4,4,0,0,19,39,269,228,189,154,166,42,66,25,1182,0,4,0,0,3,0,0,0,0,12,3,32,4,0,0,3,0,0,0,48,5,57,7,0,0,0,0,0,0,76,3,49,39,12,0,0,0,0,0,101,4,37,65,20,3,3,0,0,0,133,4,24,102,52,20,17,3,0,0,230,9,24,50,56,85,42,15,8,3,294,9,12,38,70,130,93,27,18,0,404,4,18,23,46,134,101,51,22,4,405,11,3,16,20,60,66,27,29,4,243,3,12,11,8,35,32,14,17,0,143,0,0,0,7,10,11,13,13,0,57,3,3,3,0,7,21,10,24,0,74,0,4,4,7,3,12,3,17,0,41,0,7,3,5,4,4,3,0,4,35,52,295,360,313,504,416,170,145,21,2274
122031430,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,3,0,0,0,0,3,0,0,8,11,147,111,123,106,49,19,40,7,615,0,4,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,12,0,15,3,0,0,0,0,0,0,23,0,16,3,3,0,0,0,0,3,25,0,11,9,11,0,0,0,0,0,31,0,12,17,9,0,3,0,3,0,45,0,4,12,16,4,5,0,3,0,45,0,0,12,12,17,13,0,6,3,59,0,3,3,9,9,7,3,0,0,43,0,3,5,9,5,3,0,4,0,33,0,4,0,3,5,4,3,3,0,17,0,0,0,0,3,3,3,0,0,11,0,4,3,9,0,3,4,4,0,16,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,8,82,68,84,49,44,6,17,7,380
122031431,0,0,0,3,0,5,3,10,0,16,0,3,3,0,0,0,0,0,0,10,0,0,0,3,0,4,0,0,0,8,37,220,182,179,125,82,46,73,13,947,0,0,0,0,0,0,0,0,0,3,0,21,0,0,0,0,0,0,0,25,0,19,3,3,0,0,0,0,0,22,0,18,14,8,0,0,0,0,0,39,0,19,20,3,0,0,0,0,4,44,0,19,24,19,4,4,0,0,0,72,3,7,19,11,8,9,0,3,0,65,3,5,8,21,24,11,6,4,0,83,0,7,9,5,17,15,3,3,0,62,3,3,7,5,3,10,3,3,0,43,0,3,0,3,9,8,7,3,0,27,3,0,0,4,0,6,0,0,0,12,0,0,0,0,0,3,3,3,0,17,0,0,0,0,0,5,0,3,0,13,0,3,0,0,0,0,0,0,0,9,13,126,108,90,79,62,27,28,5,535
122031432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,87,71,52,36,24,6,11,4,292,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,0,15,3,0,0,0,0,0,0,18,0,9,4,0,0,0,0,0,0,12,0,3,10,3,0,0,0,0,0,14,0,6,12,0,3,0,0,0,0,18,0,0,10,7,6,0,0,0,0,33,0,3,8,6,3,4,0,3,0,35,0,0,7,6,7,11,4,0,0,36,3,0,0,5,7,6,0,0,0,25,0,0,0,0,3,8,0,8,0,18,0,0,0,3,0,4,0,0,0,5,0,0,0,3,3,0,0,3,0,12,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,6,47,47,42,35,36,9,17,0,247
123011433,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,3,0,9,0,3,5,0,3,0,0,0,0,18,38,175,182,189,135,73,48,44,6,895,0,3,0,0,0,0,0,0,0,3,0,12,3,0,0,0,0,0,0,17,0,21,8,0,0,0,0,0,0,24,3,20,11,8,3,0,0,0,0,47,3,15,18,13,3,3,0,0,0,54,0,17,26,26,5,3,0,0,0,91,4,10,23,30,28,16,0,0,0,113,9,3,5,35,23,19,8,4,0,106,3,3,4,17,44,28,3,3,0,105,0,7,3,11,16,7,0,3,0,45,0,0,3,3,10,9,0,3,3,31,0,3,0,0,0,0,4,4,0,12,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,4,26,110,105,143,138,101,17,29,3,676
123011434,0,0,0,0,7,5,4,5,0,28,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,9,20,145,114,123,158,81,47,48,11,735,0,3,0,0,0,0,0,0,0,8,0,21,0,0,0,0,0,0,0,24,0,30,8,3,0,0,0,0,0,44,0,27,18,3,0,7,0,0,0,53,0,14,17,8,3,5,0,0,0,51,0,11,40,14,12,8,0,0,0,90,0,10,17,32,31,16,9,3,0,115,3,3,15,24,31,25,5,3,0,123,4,6,11,16,34,35,15,17,3,139,3,0,4,4,15,6,6,3,0,38,3,6,0,4,4,16,0,3,0,31,0,0,0,0,3,3,4,3,0,17,0,0,0,7,0,3,0,3,0,19,0,0,4,0,0,3,0,4,0,8,0,0,3,0,0,0,0,0,3,6,23,127,126,124,144,129,48,41,11,761
123011435,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,10,15,163,97,115,88,52,46,37,14,633,0,4,0,0,0,0,0,0,0,9,3,26,8,0,0,0,0,0,0,33,3,23,11,3,0,0,0,0,3,49,0,33,18,4,3,3,0,0,0,57,0,9,36,11,4,8,0,4,0,69,9,14,29,37,9,8,3,4,0,114,3,9,21,41,51,39,9,3,0,176,4,0,23,30,55,56,13,20,0,194,7,3,7,21,66,68,24,30,0,231,4,0,3,3,28,25,8,18,3,99,3,4,3,7,19,16,8,18,4,83,0,0,0,0,10,13,9,12,0,39,0,0,3,0,7,7,5,19,0,35,0,0,0,0,0,0,3,9,0,16,0,0,4,0,3,0,0,0,0,11,38,134,162,163,247,236,93,142,14,1218
123021436,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,54,58,83,101,52,36,21,7,436,0,3,0,0,0,0,0,0,0,4,0,6,4,0,0,0,0,0,0,10,0,9,3,0,0,0,0,0,0,14,0,4,10,0,0,0,0,0,0,20,0,3,10,0,0,0,0,0,0,16,0,9,4,8,3,3,0,0,0,26,0,3,9,11,5,3,0,0,0,31,0,0,3,10,7,13,0,0,0,34,0,4,4,3,17,9,9,3,0,42,0,0,0,0,9,4,0,0,0,17,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,43,33,40,43,28,11,7,0,220
123021437,3,0,3,6,23,7,17,15,3,72,0,3,0,0,0,0,4,0,0,8,0,7,10,5,0,10,0,3,13,43,104,493,397,433,456,257,159,130,60,2484,0,3,0,0,0,0,0,0,0,7,4,22,3,3,0,0,0,0,0,37,0,42,13,0,3,3,0,0,0,59,3,47,37,12,7,7,0,0,3,119,7,32,67,20,11,9,0,0,0,153,3,25,96,73,35,17,3,0,4,259,8,7,69,110,85,51,10,8,3,354,11,10,36,50,170,104,31,20,4,434,15,5,23,47,176,96,32,25,3,415,13,8,3,16,91,53,31,12,4,224,3,3,5,8,36,31,14,19,3,123,3,3,3,0,20,11,6,11,0,56,0,0,0,3,15,12,8,10,0,46,0,0,0,3,0,3,4,5,0,13,0,0,4,0,9,12,0,0,7,28,74,217,358,342,651,406,147,117,30,2335
123021438,0,0,0,0,4,3,7,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,16,45,48,72,63,41,17,20,8,329,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,11,0,5,7,0,0,0,0,0,0,17,0,0,4,5,0,4,0,0,4,21,0,6,9,7,7,0,0,0,0,34,0,3,4,10,3,3,0,0,0,18,0,0,6,11,14,3,0,0,0,44,0,0,5,4,7,4,0,0,0,27,0,0,3,0,0,3,0,3,0,12,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,49,42,46,38,16,6,13,5,214
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,0,0,0,0,0,5,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,14,16,75,64,71,85,49,35,24,6,427,0,3,0,0,0,0,0,0,0,9,0,12,3,0,3,0,0,0,0,15,3,29,4,3,0,0,0,0,0,46,3,19,19,7,5,0,0,0,0,46,3,20,22,10,8,0,0,4,0,62,4,25,45,44,26,11,3,0,3,157,12,12,34,55,87,49,11,8,3,260,8,3,9,39,135,99,19,15,0,333,12,6,6,28,116,105,57,39,4,376,3,0,5,14,52,72,26,32,0,208,3,0,3,5,38,29,18,21,0,124,0,0,0,3,11,14,4,12,0,44,0,0,0,5,3,18,10,10,0,46,0,0,3,0,3,5,3,4,0,20,3,0,3,7,0,8,0,0,4,19,51,130,160,219,480,409,148,144,19,1758
123021441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,60,69,62,66,24,9,22,8,334,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,11,0,5,3,0,0,0,0,0,0,8,0,3,5,7,0,0,0,0,0,20,0,3,9,5,0,0,3,0,3,23,0,3,0,9,7,3,3,0,0,26,0,0,0,5,9,7,0,4,0,25,0,0,0,3,7,7,0,0,0,18,0,0,3,0,4,0,0,0,0,9,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,35,31,22,33,17,10,12,7,161
123021442,4,0,0,0,17,7,6,7,0,42,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,0,0,0,0,17,28,83,106,145,167,78,53,55,11,730,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7,0,4,3,0,0,0,0,0,0,10,0,10,8,3,0,0,0,0,0,22,0,3,3,0,0,0,0,0,0,11,0,6,5,11,3,4,0,0,0,41,0,4,3,11,13,0,0,0,0,30,3,3,4,11,22,4,0,3,0,46,0,3,3,3,19,10,0,5,0,45,0,0,3,0,6,8,0,3,0,26,0,0,0,0,3,4,0,0,0,11,0,0,0,3,4,0,0,0,0,7,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,39,32,50,76,38,8,12,4,263
123021443,0,0,0,0,4,0,3,4,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,8,7,67,67,71,104,46,35,54,18,461,0,4,0,3,0,0,0,0,0,7,3,13,0,0,0,0,0,0,0,20,4,15,3,0,4,0,0,0,0,27,0,10,13,3,0,0,0,0,0,25,0,15,17,9,3,0,0,0,0,47,0,7,21,23,12,14,0,0,0,77,6,5,13,18,40,23,7,3,0,128,0,8,8,19,75,48,11,12,0,181,0,0,8,7,77,60,23,14,0,189,3,0,3,8,36,29,14,11,0,107,3,0,3,3,15,10,12,9,0,53,0,0,3,0,7,0,6,3,0,20,0,0,0,0,9,3,3,3,0,18,0,0,0,0,4,0,0,3,0,13,0,0,0,0,3,0,0,3,0,8,14,80,105,89,281,192,76,64,3,907
123021444,0,0,0,0,0,0,3,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,10,92,63,113,59,39,21,25,6,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,3,0,0,0,0,0,0,12,0,19,0,0,0,0,0,0,0,18,0,3,7,3,0,0,0,0,0,10,3,4,4,13,7,3,0,0,0,37,0,3,3,11,4,0,0,0,0,32,0,3,3,15,9,5,0,3,0,35,3,3,0,3,7,11,3,0,0,26,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,9,55,24,47,30,27,7,6,0,213
123031445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,15,16,12,9,5,3,3,75,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,9,3,0,0,0,0,0,0,11,0,0,4,4,0,0,0,0,0,12,0,0,4,9,3,0,0,0,0,20,0,3,0,3,0,3,4,0,0,17,0,0,0,4,3,3,0,3,0,12,0,0,0,0,0,6,0,0,0,9,0,0,0,0,3,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,25,16,16,15,6,3,0,116
123031446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,44,43,40,34,21,8,9,3,216,0,3,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,3,4,4,0,0,0,0,3,0,14,0,7,3,0,0,0,0,0,0,12,0,3,8,3,3,0,3,0,0,17,0,7,6,12,4,0,0,0,0,30,0,3,4,3,6,0,0,3,0,23,0,6,3,4,3,4,3,0,0,35,3,3,3,0,9,16,3,3,0,41,0,0,0,0,3,9,0,3,0,17,0,0,3,0,5,7,4,3,0,21,0,0,0,0,4,0,0,3,0,4,0,4,4,4,0,0,4,0,0,17,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10,50,37,32,36,45,15,16,4,251
123031447,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,19,90,80,104,87,33,25,24,9,467,0,5,0,0,0,0,0,0,0,12,0,4,4,3,0,0,0,0,0,6,0,14,3,0,0,0,0,0,0,17,3,5,11,5,3,0,0,4,0,27,0,9,21,5,5,0,0,0,0,43,0,8,16,11,4,3,4,0,0,47,5,3,11,32,14,5,0,0,0,80,4,7,12,15,26,9,4,0,0,81,0,8,3,12,31,11,13,0,4,76,3,0,3,4,13,13,0,0,0,43,0,0,0,0,5,8,0,4,0,21,3,0,0,0,0,3,0,3,0,7,0,0,0,0,3,3,3,6,0,13,0,0,0,0,0,0,0,0,0,5,0,0,4,0,3,0,0,0,0,9,15,70,86,85,118,55,29,31,6,484
