SA2_MAINCODE_2016,EWFT_16_TechFEI_FT,EWFT_16_TechFEI_PT,EWFT_16_TechFEI_NS,EWFT_16_TechFEI_Tot,EWFT_16_UniOTIs_FT,EWFT_16_UniOTIs_PT,EWFT_16_UniOTIs_NS,EWFT_16_UniOTIs_Tot,EWFT_16_Other,EWFT_16_NS,EWFT_16_Tot,EWFT_17_TechFEI_FT,EWFT_17_TechFEI_PT,EWFT_17_TechFEI_NS,EWFT_17_TechFEI_Tot,EWFT_17_UniOTIs_FT,EWFT_17_UniOTIs_PT,EWFT_17_UniOTIs_NS,EWFT_17_UniOTIs_Tot,EWFT_17_Other,EWFT_17_NS,EWFT_17_Tot,EWFT_18_TechFEI_FT,EWFT_18_TechFEI_PT,EWFT_18_TechFEI_NS,EWFT_18_TechFEI_Tot,EWFT_18_UniOTIs_FT,EWFT_18_UniOTIs_PT,EWFT_18_UniOTIs_NS,EWFT_18_UniOTIs_Tot,EWFT_18_Other,EWFT_18_NS,EWFT_18_Tot,EWFT_19_TechFEI_FT,EWFT_19_TechFEI_PT,EWFT_19_TechFEI_NS,EWFT_19_TechFEI_Tot,EWFT_19_UniOTIs_FT,EWFT_19_UniOTIs_PT,EWFT_19_UniOTIs_NS,EWFT_19_UniOTIs_Tot,EWFT_19_Other,EWFT_19_NS,EWFT_19_Tot,EWFT_20_24_TechFEI_FT,EWFT_20_24_TechFEI_PT,EWFT_20_24_TechFEI_NS,EWFT_20_24_TechFEI_Tot,EWFT_20_24_UniOTIs_FT,EWFT_20_24_UniOTIs_PT,EWFT_20_24_UniOTIs_NS,EWFT_20_24_UniOTIs_Tot,EWFT_20_24_Other,EWFT_20_24_NS,EWFT_20_24_Tot,EWFT_25_29_TechFEI_FT,EWFT_25_29_TechFEI_PT,EWFT_25_29_TechFEI_NS,EWFT_25_29_TechFEI_Tot,EWFT_25_29_UniOTIs_FT,EWFT_25_29_UniOTIs_PT,EWFT_25_29_UniOTIs_NS,EWFT_25_29_UniOTIs_Tot,EWFT_25_29_Other,EWFT_25_29_NS,EWFT_25_29_Tot,EWFT_30over_TechFEI_FT,EWFT_30over_TechFEI_PT,EWFT_30over_TechFEI_NS,EWFT_30over_TechFEI_Tot,EWFT_30over_UniOTIs_FT,EWFT_30over_UniOTIs_PT,EWFT_30over_UniOTIs_NS,EWFT_30over_UniOTIs_Tot,EWFT_30over_Other,EWFT_30over_NS,EWFT_30over_Tot,EWFT_Tot_TechFEI_FT,EWFT_Tot_TechFEI_PT,EWFT_Tot_TechFEI_NS,EWFT_Tot_TechFEI_Tot,EWFT_Tot_UniOTIs_FT,EWFT_Tot_UniOTIs_PT,EWFT_Tot_UniOTIs_NS,EWFT_Tot_UniOTIs_Tot,EWFT_Tot_Other,EWFT_Tot_NS,EWFT_Tot_Tot,EWPT_16_TechFEI_FT,EWPT_16_TechFEI_PT,EWPT_16_TechFEI_NS,EWPT_16_TechFEI_Tot,EWPT_16_UniOTIs_FT,EWPT_16_UniOTIs_PT,EWPT_16_UniOTIs_NS,EWPT_16_UniOTIs_Tot,EWPT_16_Other,EWPT_16_NS,EWPT_16_Tot,EWPT_17_TechFEI_FT,EWPT_17_TechFEI_PT,EWPT_17_TechFEI_NS,EWPT_17_TechFEI_Tot,EWPT_17_UniOTIs_FT,EWPT_17_UniOTIs_PT,EWPT_17_UniOTIs_NS,EWPT_17_UniOTIs_Tot,EWPT_17_Other,EWPT_17_NS,EWPT_17_Tot,EWPT_18_TechFEI_FT,EWPT_18_TechFEI_PT,EWPT_18_TechFEI_NS,EWPT_18_TechFEI_Tot,EWPT_18_UniOTIs_FT,EWPT_18_UniOTIs_PT,EWPT_18_UniOTIs_NS,EWPT_18_UniOTIs_Tot,EWPT_18_Other,EWPT_18_NS,EWPT_18_Tot,EWPT_19_TechFEI_FT,EWPT_19_TechFEI_PT,EWPT_19_TechFEI_NS,EWPT_19_TechFEI_Tot,EWPT_19_UniOTIs_FT,EWPT_19_UniOTIs_PT,EWPT_19_UniOTIs_NS,EWPT_19_UniOTIs_Tot,EWPT_19_Other,EWPT_19_NS,EWPT_19_Tot,EWPT_20_24_TechFEI_FT,EWPT_20_24_TechFEI_PT,EWPT_20_24_TechFEI_NS,EWPT_20_24_TechFEI_Tot,EWPT_20_24_UniOTIs_FT,EWPT_20_24_UniOTIs_PT,EWPT_20_24_UniOTIs_NS,EWPT_20_24_UniOTIs_Tot,EWPT_20_24_Other,EWPT_20_24_NS,EWPT_20_24_Tot,EWPT_25_29_TechFEI_FT,EWPT_25_29_TechFEI_PT,EWPT_25_29_TechFEI_NS,EWPT_25_29_TechFEI_Tot,EWPT_25_29_UniOTIs_FT,EWPT_25_29_UniOTIs_PT,EWPT_25_29_UniOTIs_NS,EWPT_25_29_UniOTIs_Tot,EWPT_25_29_Other,EWPT_25_29_NS,EWPT_25_29_Tot,EWPT_30over_TechFEI_FT,EWPT_30over_TechFEI_PT,EWPT_30over_TechFEI_NS,EWPT_30over_TechFEI_Tot,EWPT_30over_UniOTIs_FT,EWPT_30over_UniOTIs_PT,EWPT_30over_UniOTIs_NS,EWPT_30over_UniOTIs_Tot,EWPT_30over_Other,EWPT_30over_NS,EWPT_30over_Tot,EWPT_Tot_TechFEI_FT,EWPT_Tot_TechFEI_PT,EWPT_Tot_TechFEI_NS,EWPT_Tot_TechFEI_Tot,EWPT_Tot_UniOTIs_FT,EWPT_Tot_UniOTIs_PT,EWPT_Tot_UniOTIs_NS,EWPT_Tot_UniOTIs_Tot,EWPT_Tot_Other,EWPT_Tot_NS,EWPT_Tot_Tot,EAFW_16_TechFEI_FT,EAFW_16_TechFEI_PT,EAFW_16_TechFEI_NS,EAFW_16_TechFEI_Tot,EAFW_16_UniOTIs_FT,EAFW_16_UniOTIs_PT,EAFW_16_UniOTIs_NS,EAFW_16_UniOTIs_Tot,EAFW_16_Other,EAFW_16_NS,EAFW_16_Tot,EAFW_17_TechFEI_FT,EAFW_17_TechFEI_PT,EAFW_17_TechFEI_NS,EAFW_17_TechFEI_Tot,EAFW_17_UniOTIs_FT,EAFW_17_UniOTIs_PT,EAFW_17_UniOTIs_NS,EAFW_17_UniOTIs_Tot,EAFW_17_Other,EAFW_17_NS,EAFW_17_Tot,EAFW_18_TechFEI_FT,EAFW_18_TechFEI_PT
106011113,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,8,0,8,0,0,0,0,0,0,14,3,8,0,11,0,0,0,0,0,0,11,0,34,3,36,0,10,0,8,3,0,46,3,19,0,26,0,27,0,29,10,4,62,5,46,0,45,3,40,0,48,14,35,150,11,118,3,134,4,77,0,79,25,45,283,0,0,0,0,0,0,0,0,3,0,3,0,3,0,5,0,0,0,0,11,0,14,3,0,0,3,0,0,0,0,0,0,7,0,0,0,0,4,0,0,6,0,0,6,0,3,0,4,8,3,0,8,3,0,15,0,7,0,7,4,3,0,7,0,0,15,0,9,0,7,3,3,0,8,6,7,27,3,13,0,21,23,10,0,28,22,7,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106021114,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,0,9,0,9,0,0,0,3,0,0,12,3,24,0,28,10,20,0,30,7,0,67,0,17,0,21,3,38,0,41,3,0,69,3,39,0,43,5,83,0,83,17,17,164,5,96,4,104,23,136,0,156,26,19,304,0,3,0,3,0,0,0,0,42,3,49,6,0,0,8,0,0,0,0,52,0,60,0,0,0,0,17,0,0,17,20,0,37,0,3,0,0,18,0,0,18,3,0,24,3,11,0,13,70,21,0,92,0,0,104,0,7,0,6,15,16,0,34,7,3,45,7,23,0,34,16,48,0,65,9,12,111,14,45,0,59,131,86,0,219,141,19,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0
106021115,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,8,0,14,0,14,0,3,0,0,0,0,16,0,13,0,19,0,0,0,0,0,3,18,6,43,0,47,10,6,0,15,7,0,79,0,17,0,16,5,16,0,23,3,3,46,9,42,0,52,9,56,0,71,19,14,149,14,137,0,158,27,81,0,111,30,23,320,6,3,0,3,0,0,0,0,98,3,105,7,0,0,11,0,3,0,3,122,0,134,7,7,0,7,27,0,0,33,37,0,78,6,3,0,10,52,5,0,53,5,0,68,8,16,0,23,161,15,0,175,11,3,211,3,8,0,11,31,17,0,46,3,0,67,4,48,0,53,19,52,0,71,22,24,169,36,91,0,123,290,93,0,380,296,30,833,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,3,0,3,0,3
106021116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,4,0,8,0,5,0,0,0,0,0,0,9,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,4,0,4,6,4,19,3,16,0,19,3,6,0,9,4,9,44,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,3,0,0,3,4,0,6,0,0,0,0,11,0,0,11,0,0,11,4,0,0,4,15,0,0,16,0,0,19,0,3,0,3,0,0,0,4,0,0,9,0,4,0,5,3,9,0,7,0,0,17,3,8,0,14,27,11,0,37,24,3,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106021117,0,6,0,3,0,0,0,0,0,0,3,0,9,0,9,0,0,0,0,0,0,9,0,20,3,19,0,0,0,0,0,0,25,3,20,0,17,0,0,0,0,0,0,20,7,55,0,59,8,6,0,15,4,0,82,3,20,0,24,0,14,0,15,9,0,49,3,48,0,53,4,50,0,58,15,23,145,13,176,4,191,15,77,0,89,32,24,340,3,3,0,5,0,0,0,0,78,0,81,3,3,0,11,0,0,0,0,91,3,102,5,5,0,16,16,0,0,18,40,3,66,0,4,0,4,32,10,0,38,0,0,50,4,13,0,18,92,19,0,112,4,0,128,3,14,0,16,9,8,0,23,0,0,39,3,24,0,24,10,22,0,32,18,11,86,25,57,0,86,160,58,0,218,230,22,553,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,5,0,5,0,0
106021118,0,0,0,3,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,3,3,8,0,8,0,0,0,0,0,0,8,0,18,0,24,0,4,0,6,0,0,29,0,10,0,12,3,16,0,14,0,0,28,0,17,0,17,3,23,0,22,18,13,75,6,61,0,66,8,44,0,46,20,14,151,0,0,0,0,0,0,0,0,40,0,39,0,0,0,0,0,0,0,0,30,3,34,3,4,0,5,7,0,0,7,19,0,27,0,3,0,3,4,0,0,9,0,0,13,0,3,0,0,51,13,0,59,0,0,64,0,8,0,8,7,0,0,7,0,0,19,0,17,0,12,0,13,0,10,0,5,34,7,29,0,38,71,27,0,100,82,14,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
106031119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,4,3,0,0,3,0,0,5,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,8,3,10,0,16,3,0,0,6,0,3,18,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,5,0,11,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,3,7,3,11,0,8,10,5,0,16,22,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106031120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,5,0,5,0,3,0,0,4,7,17,0,12,0,12,0,3,0,8,3,7,24,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,5,0,5,0,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,12,0,0,0,0,3,0,0,3,0,0,7,0,7,0,7,0,7,0,7,8,11,27,0,7,0,7,10,5,0,20,21,14,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106031121,0,3,0,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,7,0,6,0,0,0,0,0,0,12,3,4,0,9,0,0,0,0,0,0,12,3,25,3,30,4,7,0,17,7,4,59,3,7,0,11,3,12,0,17,0,0,25,8,33,0,41,8,29,0,32,8,17,97,16,85,3,103,18,51,0,63,21,23,210,0,3,0,3,0,0,0,0,99,0,104,3,3,0,6,0,0,0,0,79,3,92,4,8,0,10,22,0,0,25,39,3,69,3,4,0,13,29,3,0,31,0,0,45,6,17,0,25,85,20,0,100,7,0,141,0,8,0,10,8,4,0,17,4,0,33,12,34,0,45,24,39,0,57,19,27,143,30,79,0,107,163,67,0,233,244,35,626,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,11,0,11,0,0
106031122,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,6,0,15,0,15,0,0,0,0,0,0,19,0,18,0,20,0,0,0,0,0,0,21,5,63,0,72,0,13,0,11,0,4,93,3,36,0,37,0,30,0,28,12,4,82,3,83,0,83,10,82,0,90,22,31,227,19,214,0,228,15,120,0,133,33,43,447,3,3,0,4,0,0,0,0,64,3,74,3,9,0,9,0,0,0,0,73,0,80,3,3,0,9,20,4,0,23,25,3,54,3,7,0,6,33,3,0,32,3,0,50,8,8,0,16,74,23,0,99,0,0,118,0,6,0,6,16,9,0,19,0,0,29,0,32,0,35,9,24,0,33,13,16,99,22,69,0,84,152,59,0,214,178,29,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0
106031123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,5,0,5,0,0,0,0,0,4,10,0,13,0,11,0,4,0,4,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,3,0,0,5,0,3,0,3,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,12,0,3,0,3,3,3,0,12,12,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106031124,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,5,0,7,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,0,5,0,5,0,9,0,3,0,3,5,3,15,3,21,0,20,0,5,0,6,7,8,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,0,7,0,3,0,0,11,4,0,11,3,0,20,0,0,0,0,0,3,0,3,0,0,5,0,5,0,3,3,5,0,8,0,7,19,3,7,0,12,14,9,0,27,19,5,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106031125,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,9,0,4,0,4,0,0,0,0,0,0,4,5,26,0,34,3,14,0,19,0,0,48,3,19,0,21,9,50,0,53,0,0,81,4,38,0,46,7,95,0,104,25,21,193,12,105,0,119,16,159,0,173,28,21,345,0,0,0,0,0,0,0,0,43,0,43,3,0,0,3,0,0,0,0,44,0,51,0,3,0,4,11,0,0,10,17,0,26,0,3,0,3,13,0,0,9,0,0,14,0,4,0,6,41,12,0,52,0,3,60,3,9,0,11,5,12,0,15,3,0,26,4,14,0,20,6,17,0,24,10,10,62,14,25,0,43,70,38,0,113,119,13,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0
106041126,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,4,3,25,0,27,0,0,0,0,0,0,29,0,16,0,16,0,0,0,0,0,0,20,13,35,0,46,3,9,0,18,0,4,67,4,15,0,18,6,24,0,33,0,3,57,0,51,0,53,6,55,0,62,16,25,155,18,157,0,171,21,95,0,113,17,31,335,3,0,0,3,0,0,0,0,53,0,57,0,0,0,3,0,0,0,0,40,0,42,3,0,0,8,8,0,0,8,21,3,37,3,0,0,4,4,0,0,6,3,0,12,8,10,0,14,19,6,0,24,5,0,52,3,9,0,14,16,3,0,20,3,3,38,3,27,0,29,6,20,0,25,6,18,84,23,55,0,73,49,31,0,82,130,20,311,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,8,4,8,0,3
106041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,5,3,4,0,6,0,3,0,3,0,0,14,0,4,0,4,0,3,0,3,0,0,12,0,18,0,18,0,11,0,11,5,15,50,3,38,0,40,3,17,0,17,4,15,80,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,4,0,9,0,3,0,3,3,0,0,3,0,0,4,3,3,0,4,4,3,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,3,0,8,0,0,0,0,0,3,9,9,10,0,14,3,8,0,11,17,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
106041128,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,0,4,0,4,0,0,0,0,0,0,7,0,3,0,4,0,0,0,0,0,0,7,3,14,0,10,0,4,0,4,5,0,16,0,5,0,5,0,3,0,3,3,0,17,3,15,0,17,3,22,0,26,3,25,73,4,52,0,57,8,30,0,32,11,23,128,0,0,0,0,0,0,0,0,31,3,34,0,0,0,0,0,0,0,0,31,0,32,0,4,0,4,3,0,0,0,11,3,25,0,0,0,0,3,0,0,3,0,0,8,3,4,0,5,10,0,0,10,0,0,22,3,3,0,3,5,6,0,10,0,0,10,0,14,0,14,4,7,0,9,5,3,32,3,29,0,32,24,14,0,40,84,12,163,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
106041129,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,3,6,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,7,0,6,0,6,0,0,0,0,0,3,13,0,17,0,17,0,8,0,11,4,14,48,0,28,0,29,0,16,0,19,3,21,70,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,7,0,11,0,3,0,3,3,0,0,3,3,0,12,0,0,0,0,8,3,0,11,0,0,12,0,0,0,0,0,3,0,3,0,3,3,0,3,0,3,0,3,0,3,3,14,26,0,12,0,12,17,4,0,23,35,16,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011131,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,9,0,7,0,0,0,0,0,0,7,0,3,0,6,0,0,0,3,0,0,8,4,20,0,20,8,8,0,10,4,0,37,0,5,0,5,0,8,0,13,3,0,18,0,13,0,18,7,26,0,28,9,11,63,5,56,0,67,16,47,0,59,15,13,154,0,0,0,0,0,0,0,0,84,3,83,0,0,0,0,0,0,0,0,80,0,81,3,0,0,5,23,0,0,21,22,0,56,3,3,0,9,35,0,0,33,0,0,44,0,7,0,8,105,11,0,114,5,3,135,3,9,0,7,18,5,0,22,8,0,38,3,17,0,25,22,25,0,41,13,11,89,15,43,0,53,197,42,0,240,206,20,519,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,9,0,9,0,3
107011132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,8,0,4,0,6,0,7,0,7,0,3,11,3,16,0,15,0,8,0,11,0,3,27,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,5,0,0,5,0,0,0,0,7,0,0,6,0,0,6,0,0,0,3,3,0,0,3,0,0,7,0,3,0,3,3,3,0,3,3,0,17,0,6,0,5,12,5,0,17,14,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,14,0,13,0,15,0,14,0,0,29,0,4,0,4,0,6,0,8,0,0,12,0,16,0,15,0,12,0,9,7,16,50,3,35,0,42,4,30,0,39,6,18,99,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,0,0,0,0,8,10,0,20,0,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,7,0,3,11,4,3,0,8,19,11,0,28,3,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,0,3,0,3,0,0,0,0,0,0,3,0,7,0,8,0,0,0,0,0,0,8,0,19,0,21,0,0,0,0,0,0,19,0,24,0,24,0,0,0,0,3,0,29,7,69,0,76,7,9,0,16,3,4,100,0,27,0,27,4,11,0,16,8,0,47,3,50,0,51,6,40,0,46,16,34,158,16,188,0,205,13,69,0,80,36,41,362,0,0,0,0,0,0,0,0,35,0,31,0,0,0,4,0,0,0,0,37,0,40,0,3,0,3,22,3,0,21,9,0,39,0,3,0,5,29,0,0,26,0,0,37,0,9,0,11,87,10,0,95,3,5,114,6,8,0,11,11,7,0,23,0,3,36,5,21,0,24,13,26,0,43,12,20,93,20,45,0,65,164,50,0,212,89,26,390,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,4,0,0
107011545,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,9,4,0,0,7,0,0,13,0,3,0,3,0,8,0,8,0,0,13,3,3,0,7,0,17,0,19,4,3,39,3,16,0,24,8,18,0,26,9,8,65,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,6,0,12,0,0,0,0,0,0,0,3,4,0,5,0,0,0,0,10,0,0,8,0,0,8,0,4,0,3,43,4,0,46,0,0,48,0,0,0,0,21,0,0,19,0,0,23,3,6,0,7,4,8,0,15,0,0,26,10,11,0,20,73,17,0,91,14,0,126,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
107011546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,8,0,5,0,5,0,0,0,0,0,0,12,3,25,0,28,8,14,0,24,0,4,63,3,10,0,9,8,13,0,17,0,3,34,0,30,0,34,10,50,0,61,17,16,127,8,77,0,87,26,83,0,106,26,26,236,3,0,0,3,0,0,0,0,61,3,64,3,0,0,3,0,0,0,0,46,3,53,0,3,0,4,15,3,0,20,33,3,61,0,0,0,0,35,9,0,43,8,0,57,11,9,0,17,149,12,0,165,3,0,186,7,3,0,6,19,13,0,27,6,0,47,8,23,0,39,17,23,0,42,18,8,109,33,37,0,74,241,63,0,304,176,14,574,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0
107011547,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,8,0,3,0,3,0,4,0,4,0,0,6,0,5,0,5,0,5,0,8,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,7,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,3,0,0,6,3,0,0,3,13,3,0,11,7,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,3,10,0,8,0,4,0,3,0,0,17,0,0,0,4,0,6,0,11,3,0,24,0,10,0,10,0,13,0,10,7,10,38,9,30,0,37,3,23,0,29,15,9,90,0,0,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0,0,0,36,0,37,3,0,0,3,4,0,0,4,12,0,24,0,0,0,0,14,0,0,11,0,0,17,3,3,0,7,45,7,0,52,0,0,59,0,4,0,6,6,7,0,10,3,0,21,0,5,0,5,6,29,0,32,15,7,60,9,18,0,22,77,41,0,118,91,10,240,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,5,0,0
