SA3_CODE_2016,SOLSEWVW_Min_96_00,SOLSEWVW_Min_01_05,SOLSEWVW_Min_06_10,SOLSEWVW_Min_11_15,SOLSEWVW_Min_2016,SOLSEWVW_Min_NS,SOLSEWVW_Min_Tot,SOLSEWVW_Mnf_Bf_91,SOLSEWVW_Mnf_91_95,SOLSEWVW_Mnf_96_00,SOLSEWVW_Mnf_01_05,SOLSEWVW_Mnf_06_10,SOLSEWVW_Mnf_11_15,SOLSEWVW_Mnf_2016,SOLSEWVW_Mnf_NS,SOLSEWVW_Mnf_Tot,SOLSEWVW_EGWWS_Bf_91,SOLSEWVW_EGWWS_91_95,SOLSEWVW_EGWWS_96_00,SOLSEWVW_EGWWS_01_05,SOLSEWVW_EGWWS_06_10,SOLSEWVW_EGWWS_11_15,SOLSEWVW_EGWWS_2016,SOLSEWVW_EGWWS_NS,SOLSEWVW_EGWWS_Tot,SOLSEWVW_Const_Bf_91,SOLSEWVW_Const_91_95,SOLSEWVW_Const_96_00,SOLSEWVW_Const_01_05,SOLSEWVW_Const_06_10,SOLSEWVW_Const_11_15,SOLSEWVW_Const_2016,SOLSEWVW_Const_NS,SOLSEWVW_Const_Tot,SOLSEWVW_WST_Bf_91,SOLSEWVW_WST_91_95,SOLSEWVW_WST_96_00,SOLSEWVW_WST_01_05,SOLSEWVW_WST_06_10,SOLSEWVW_WST_11_15,SOLSEWVW_WST_2016,SOLSEWVW_WST_NS,SOLSEWVW_WST_Tot,SOLSEWVW_RetT_Bf_91,SOLSEWVW_RetT_91_95,SOLSEWVW_RetT_96_00,SOLSEWVW_RetT_01_05,SOLSEWVW_RetT_06_10,SOLSEWVW_RetT_11_15,SOLSEWVW_RetT_2016,SOLSEWVW_RetT_NS,SOLSEWVW_RetT_Tot,SOLSEWVW_AcFd_Bf_91,SOLSEWVW_AcFd_91_95,SOLSEWVW_AcFd_96_00,SOLSEWVW_AcFd_01_05,SOLSEWVW_AcFd_06_10,SOLSEWVW_AcFd_11_15,SOLSEWVW_AcFd_2016,SOLSEWVW_AcFd_NS,SOLSEWVW_AcFd_Tot,SOLSEWVW_TPW_Bf_91,SOLSEWVW_TPW_91_95,SOLSEWVW_TPW_96_00,SOLSEWVW_TPW_01_05,SOLSEWVW_TPW_06_10,SOLSEWVW_TPW_11_15,SOLSEWVW_TPW_2016,SOLSEWVW_TPW_NS,SOLSEWVW_TPW_Tot,SOLSEWVW_IMT_Bf_91,SOLSEWVW_IMT_91_95,SOLSEWVW_IMT_96_00,SOLSEWVW_IMT_01_05,SOLSEWVW_IMT_06_10,SOLSEWVW_IMT_11_15,SOLSEWVW_IMT_2016,SOLSEWVW_IMT_NS,SOLSEWVW_IMT_Tot,SOLSEWVW_FinIns_Bf_91,SOLSEWVW_FinIns_91_95,SOLSEWVW_FinIns_96_00,SOLSEWVW_FinIns_01_05,SOLSEWVW_FinIns_06_10,SOLSEWVW_FinIns_11_15,SOLSEWVW_FinIns_2016,SOLSEWVW_FinIns_NS,SOLSEWVW_FinIns_Tot,SOLSEWVW_RHRE_Bf_91,SOLSEWVW_RHRE_91_95,SOLSEWVW_RHRE_96_00,SOLSEWVW_RHRE_01_05,SOLSEWVW_RHRE_06_10,SOLSEWVW_RHRE_11_15,SOLSEWVW_RHRE_2016,SOLSEWVW_RHRE_NS,SOLSEWVW_RHRE_Tot,SOLSEWVW_ProSTS_Bf_91,SOLSEWVW_ProSTS_91_95,SOLSEWVW_ProSTS_96_00,SOLSEWVW_ProSTS_01_05,SOLSEWVW_ProSTS_06_10,SOLSEWVW_ProSTS_11_15,SOLSEWVW_ProSTS_2016,SOLSEWVW_ProSTS_NS,SOLSEWVW_ProSTS_Tot,SOLSEWVW_AdSup_Bf_91,SOLSEWVW_AdSup_91_95,SOLSEWVW_AdSup_96_00,SOLSEWVW_AdSup_01_05,SOLSEWVW_AdSup_06_10,SOLSEWVW_AdSup_11_15,SOLSEWVW_AdSup_2016,SOLSEWVW_AdSup_NS,SOLSEWVW_AdSup_Tot,SOLSEWVW_PubAS_Bf_91,SOLSEWVW_PubAS_91_95,SOLSEWVW_PubAS_96_00,SOLSEWVW_PubAS_01_05,SOLSEWVW_PubAS_06_10,SOLSEWVW_PubAS_11_15,SOLSEWVW_PubAS_2016,SOLSEWVW_PubAS_NS,SOLSEWVW_PubAS_Tot,SOLSEWVW_EdTrn_Bf_91,SOLSEWVW_EdTrn_91_95,SOLSEWVW_EdTrn_96_00,SOLSEWVW_EdTrn_01_05,SOLSEWVW_EdTrn_06_10,SOLSEWVW_EdTrn_11_15,SOLSEWVW_EdTrn_2016,SOLSEWVW_EdTrn_NS,SOLSEWVW_EdTrn_Tot,SOLSEWVW_HC_SA_Bf_91,SOLSEWVW_HC_SA_91_95,SOLSEWVW_HC_SA_96_00,SOLSEWVW_HC_SA_01_05,SOLSEWVW_HC_SA_06_10,SOLSEWVW_HC_SA_11_15,SOLSEWVW_HC_SA_2016,SOLSEWVW_HC_SA_NS,SOLSEWVW_HC_SA_Tot,SOLSEWVW_ArtsR_Bf_91,SOLSEWVW_ArtsR_91_95,SOLSEWVW_ArtsR_96_00,SOLSEWVW_ArtsR_01_05,SOLSEWVW_ArtsR_06_10,SOLSEWVW_ArtsR_11_15,SOLSEWVW_ArtsR_2016,SOLSEWVW_ArtsR_NS,SOLSEWVW_ArtsR_Tot,SOLSEWVW_OthSvs_Bf_91,SOLSEWVW_OthSvs_91_95,SOLSEWVW_OthSvs_96_00,SOLSEWVW_OthSvs_01_05,SOLSEWVW_OthSvs_06_10,SOLSEWVW_OthSvs_11_15,SOLSEWVW_OthSvs_2016,SOLSEWVW_OthSvs_NS,SOLSEWVW_OthSvs_Tot,SOLSEWVW_IDNS_Bf_91,SOLSEWVW_IDNS_91_95,SOLSEWVW_IDNS_96_00,SOLSEWVW_IDNS_01_05,SOLSEWVW_IDNS_06_10,SOLSEWVW_IDNS_11_15,SOLSEWVW_IDNS_2016,SOLSEWVW_IDNS_NS,SOLSEWVW_IDNS_Tot,SOLSEWVW_Tot_Bf_91,SOLSEWVW_Tot_91_95,SOLSEWVW_Tot_96_00,SOLSEWVW_Tot_01_05,SOLSEWVW_Tot_06_10,SOLSEWVW_Tot_11_15,SOLSEWVW_Tot_2016,SOLSEWVW_Tot_NS,SOLSEWVW_Tot_Tot,SOLSE_NWNA_AGFF_Bf_91,SOLSE_NWNA_AGFF_91_95,SOLSE_NWNA_AGFF_96_00,SOLSE_NWNA_AGFF_01_05,SOLSE_NWNA_AGFF_06_10,SOLSE_NWNA_AGFF_11_15,SOLSE_NWNA_AGFF_2016,SOLSE_NWNA_AGFF_NS,SOLSE_NWNA_AGFF_Tot,SOLSE_NWNA_Min_Bf_91,SOLSE_NWNA_Min_91_95,SOLSE_NWNA_Min_96_00,SOLSE_NWNA_Min_01_05,SOLSE_NWNA_Min_06_10,SOLSE_NWNA_Min_11_15,SOLSE_NWNA_Min_2016,SOLSE_NWNA_Min_NS,SOLSE_NWNA_Min_Tot,SOLSE_NWNA_Mnf_Bf_91,SOLSE_NWNA_Mnf_91_95,SOLSE_NWNA_Mnf_96_00,SOLSE_NWNA_Mnf_01_05
10102,0,0,0,0,0,0,0,48,0,6,15,27,28,0,3,125,0,0,0,3,6,4,0,0,14,53,15,12,11,35,26,4,4,143,0,4,0,0,11,8,0,0,27,20,3,8,20,62,45,3,0,170,21,7,10,8,79,58,4,3,189,17,3,3,3,32,11,0,0,73,0,0,0,0,3,7,0,0,6,3,0,3,0,4,4,0,0,9,4,0,0,0,0,0,0,0,10,23,3,3,13,17,7,0,0,63,18,3,4,3,7,11,0,0,45,29,18,13,27,32,5,0,0,127,21,4,3,5,9,9,0,0,45,21,11,15,27,115,93,8,0,295,4,0,0,0,0,0,0,0,5,16,6,0,5,32,19,0,0,74,16,3,3,5,23,22,0,0,76,314,74,79,148,484,360,25,13,1493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
10103,0,0,0,0,0,0,0,4,0,0,5,3,11,0,0,25,4,3,0,0,0,0,0,0,17,6,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,8,3,6,0,9,6,0,4,35,29,6,6,8,12,40,8,8,117,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,3,0,0,3,0,0,14,3,0,3,0,0,13,0,0,17,0,0,0,3,3,0,0,0,5,7,5,0,3,0,3,3,3,21,10,3,3,5,15,3,0,0,38,5,0,0,0,0,9,0,3,24,0,0,3,0,3,0,0,0,10,4,0,0,3,0,0,0,0,14,99,21,25,34,55,94,18,24,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10104,0,0,0,0,0,0,0,18,8,6,3,7,7,3,0,56,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,25,3,8,4,13,16,0,0,66,36,16,5,17,28,18,3,3,136,3,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,4,6,3,5,3,3,3,0,0,21,0,0,3,0,4,0,0,0,9,13,0,0,3,0,3,0,0,24,9,7,5,4,3,3,0,0,33,37,10,22,25,43,40,3,0,179,0,0,0,0,0,0,0,0,8,9,0,6,3,3,4,0,0,23,8,3,0,0,0,3,0,5,20,189,46,58,68,114,113,12,13,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10105,0,0,0,0,0,0,3,34,4,6,5,16,12,4,3,77,0,0,0,0,0,0,0,0,0,17,9,8,4,11,12,0,0,58,7,0,4,0,3,7,3,0,24,25,10,10,10,25,20,3,4,100,13,4,9,17,39,19,0,0,99,19,6,4,6,4,8,0,0,49,0,0,0,3,0,0,0,0,3,0,0,3,4,5,3,0,0,11,3,0,3,0,0,0,0,0,12,8,5,4,8,12,13,0,0,41,6,5,3,0,11,6,0,0,31,5,8,6,3,9,3,0,0,30,25,10,11,14,3,8,0,0,76,54,8,26,50,81,69,0,8,299,0,0,0,0,0,3,0,0,5,9,8,0,3,9,13,0,0,34,15,13,10,15,16,6,0,3,69,249,78,105,137,233,203,18,21,1051,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4
10106,0,0,0,3,0,0,4,12,3,3,3,8,9,0,0,43,0,0,0,0,0,0,0,0,0,22,3,0,4,10,4,0,0,45,4,0,4,0,5,3,0,0,23,13,8,6,16,15,12,0,0,63,8,3,6,9,17,18,3,5,71,8,3,7,4,4,6,0,0,37,0,3,0,0,0,0,0,0,4,3,0,0,4,0,0,0,0,15,4,0,0,0,0,0,0,0,8,11,0,4,3,8,5,0,0,33,0,3,0,4,6,10,0,3,23,7,4,3,0,5,3,0,0,21,8,5,7,9,10,9,0,0,51,35,10,15,16,39,20,0,5,141,0,0,0,0,0,0,0,0,0,3,0,3,3,3,6,0,0,23,7,9,7,8,6,8,0,3,50,169,64,74,92,132,123,5,16,672,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0
10201,0,0,0,0,0,0,10,69,20,32,24,49,38,6,0,244,3,0,0,0,0,0,0,0,10,39,13,14,18,15,21,3,3,123,8,3,0,13,16,10,0,0,49,92,31,34,39,56,32,3,5,290,83,21,56,53,132,104,3,13,465,23,7,6,3,25,3,0,0,65,10,3,3,3,7,5,0,0,33,20,3,0,9,7,3,0,0,36,4,0,4,4,5,3,0,0,27,39,17,22,38,45,9,0,0,176,39,8,18,16,28,24,0,3,132,32,17,13,20,25,13,0,0,106,58,11,13,19,11,9,0,0,124,194,76,99,136,228,216,10,19,980,10,3,0,7,6,4,0,0,21,29,14,8,21,30,18,0,0,119,43,8,14,12,22,25,4,10,130,812,258,330,440,698,543,32,60,3181,0,0,0,0,4,0,8,0,14,0,0,0,0,0,0,0,0,0,8,0,3,0
10202,0,0,3,0,0,0,7,45,18,34,22,33,30,0,4,188,0,0,0,4,3,0,0,3,12,37,10,18,6,24,17,0,3,109,10,0,11,3,8,0,0,0,39,44,21,34,26,48,38,0,4,221,67,12,36,31,68,53,4,8,284,39,6,11,4,10,8,0,0,76,4,3,3,0,0,0,0,0,18,9,3,0,3,3,0,0,0,20,9,3,3,3,6,0,0,0,20,20,3,10,9,15,9,0,0,74,21,7,7,7,11,17,0,3,78,21,3,13,15,11,8,0,0,67,22,12,15,19,7,10,0,0,87,127,35,46,72,170,145,3,16,610,5,0,0,3,3,8,0,0,16,22,11,9,3,17,12,0,0,75,28,12,6,11,25,19,0,3,100,554,169,241,244,463,384,19,51,2130,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,3,3,0
10301,0,0,0,0,0,0,0,19,0,11,8,16,18,0,0,75,0,0,0,0,0,0,0,0,3,15,0,0,0,0,10,4,0,28,0,3,0,0,0,3,0,0,6,7,4,5,12,26,6,0,0,58,14,11,10,8,37,28,0,0,110,0,0,3,0,6,0,0,0,6,3,0,0,0,3,0,0,0,5,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,3,0,6,9,0,0,31,3,3,3,4,8,9,0,0,34,3,3,0,3,6,4,0,0,20,8,4,6,8,9,11,0,0,53,29,9,10,33,53,25,3,0,162,0,0,0,0,0,0,0,0,3,3,0,3,7,3,5,0,0,20,3,0,4,0,9,7,0,0,23,124,38,68,91,185,144,13,8,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10302,4,4,9,15,0,0,39,5,0,0,0,7,18,0,0,33,6,0,3,0,0,0,0,0,11,0,0,0,3,8,0,0,0,10,0,0,0,0,0,3,0,0,6,5,0,0,4,18,10,0,3,46,10,4,10,0,19,17,0,3,59,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,0,0,0,0,0,0,0,8,3,0,3,0,3,5,0,0,17,3,0,0,3,0,3,0,0,11,6,4,6,12,46,38,0,0,116,0,0,0,0,0,0,0,0,3,0,0,0,3,8,0,0,0,10,3,0,0,0,10,10,0,0,27,61,16,43,44,141,140,7,9,457,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0
10303,0,4,7,9,0,0,31,10,3,10,3,3,4,0,0,31,0,0,0,0,0,0,0,0,3,10,3,0,3,0,6,0,0,19,3,0,0,0,0,3,0,0,9,17,3,0,3,14,8,0,0,48,10,3,6,14,27,8,0,5,81,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,3,4,3,0,0,13,7,0,0,0,3,0,0,0,14,4,0,3,3,3,0,0,0,16,3,0,3,0,5,0,0,0,9,21,6,7,13,18,6,0,0,80,0,0,0,0,0,0,0,0,0,9,0,0,0,6,5,0,0,20,10,0,0,0,3,0,0,0,17,128,25,40,61,100,63,0,12,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
