GCCSA_CODE_2016,ET_NS_35_39_HW_0,ET_NS_35_39_HW_1_15,ET_NS_35_39_HW_16_24,ET_NS_35_39_HW_25_34,ET_NS_35_39_HW_35_39,ET_NS_35_39_HW_40,ET_NS_35_39_HW_41_48,ET_NS_35_39_HW_49mor,ET_NS_35_39_HW_NS,ET_NS_35_39_Tot,ET_NS_40_44_HW_0,ET_NS_40_44_HW_1_15,ET_NS_40_44_HW_16_24,ET_NS_40_44_HW_25_34,ET_NS_40_44_HW_35_39,ET_NS_40_44_HW_40,ET_NS_40_44_HW_41_48,ET_NS_40_44_HW_49mor,ET_NS_40_44_HW_NS,ET_NS_40_44_Tot,ET_NS_45_49_HW_0,ET_NS_45_49_HW_1_15,ET_NS_45_49_HW_16_24,ET_NS_45_49_HW_25_34,ET_NS_45_49_HW_35_39,ET_NS_45_49_HW_40,ET_NS_45_49_HW_41_48,ET_NS_45_49_HW_49mor,ET_NS_45_49_HW_NS,ET_NS_45_49_Tot,ET_NS_50_54_HW_0,ET_NS_50_54_HW_1_15,ET_NS_50_54_HW_16_24,ET_NS_50_54_HW_25_34,ET_NS_50_54_HW_35_39,ET_NS_50_54_HW_40,ET_NS_50_54_HW_41_48,ET_NS_50_54_HW_49mor,ET_NS_50_54_HW_NS,ET_NS_50_54_Tot,ET_NS_55_59_HW_0,ET_NS_55_59_HW_1_15,ET_NS_55_59_HW_16_24,ET_NS_55_59_HW_25_34,ET_NS_55_59_HW_35_39,ET_NS_55_59_HW_40,ET_NS_55_59_HW_41_48,ET_NS_55_59_HW_49mor,ET_NS_55_59_HW_NS,ET_NS_55_59_Tot,ET_NS_60_64_HW_0,ET_NS_60_64_HW_1_15,ET_NS_60_64_HW_16_24,ET_NS_60_64_HW_25_34,ET_NS_60_64_HW_35_39,ET_NS_60_64_HW_40,ET_NS_60_64_HW_41_48,ET_NS_60_64_HW_49mor,ET_NS_60_64_HW_NS,ET_NS_60_64_Tot,ET_NS_65_69_HW_0,ET_NS_65_69_HW_1_15,ET_NS_65_69_HW_16_24,ET_NS_65_69_HW_25_34,ET_NS_65_69_HW_35_39,ET_NS_65_69_HW_40,ET_NS_65_69_HW_41_48,ET_NS_65_69_HW_49mor,ET_NS_65_69_HW_NS,ET_NS_65_69_Tot,ET_NS_70_74_HW_0,ET_NS_70_74_HW_1_15,ET_NS_70_74_HW_16_24,ET_NS_70_74_HW_25_34,ET_NS_70_74_HW_35_39,ET_NS_70_74_HW_40,ET_NS_70_74_HW_41_48,ET_NS_70_74_HW_49mor,ET_NS_70_74_HW_NS,ET_NS_70_74_Tot,ET_NS_75ov_HW_0,ET_NS_75ov_HW_1_15,ET_NS_75ov_HW_16_24,ET_NS_75ov_HW_25_34,ET_NS_75ov_HW_35_39,ET_NS_75ov_HW_40,ET_NS_75ov_HW_41_48,ET_NS_75ov_HW_49mor,ET_NS_75ov_HW_NS,ET_NS_75ov_Tot,ET_NS_Tot_HW_0,ET_NS_Tot_HW_1_15,ET_NS_Tot_HW_16_24,ET_NS_Tot_HW_25_34,ET_NS_Tot_HW_35_39,ET_NS_Tot_HW_40,ET_NS_Tot_HW_41_48,ET_NS_Tot_HW_49mor,ET_NS_Tot_HW_NS,ET_NS_Tot_Tot,Tot_15_19_HW_0,Tot_15_19_HW_1_15,Tot_15_19_HW_16_24,Tot_15_19_HW_25_34,Tot_15_19_HW_35_39,Tot_15_19_HW_40,Tot_15_19_HW_41_48,Tot_15_19_HW_49mor,Tot_15_19_HW_NS,Tot_15_19_Tot,Tot_20_24_HW_0,Tot_20_24_HW_1_15,Tot_20_24_HW_16_24,Tot_20_24_HW_25_34,Tot_20_24_HW_35_39,Tot_20_24_HW_40,Tot_20_24_HW_41_48,Tot_20_24_HW_49mor,Tot_20_24_HW_NS,Tot_20_24_Tot,Tot_25_29_HW_0,Tot_25_29_HW_1_15,Tot_25_29_HW_16_24,Tot_25_29_HW_25_34,Tot_25_29_HW_35_39,Tot_25_29_HW_40,Tot_25_29_HW_41_48,Tot_25_29_HW_49mor,Tot_25_29_HW_NS,Tot_25_29_Tot,Tot_30_34_HW_0,Tot_30_34_HW_1_15,Tot_30_34_HW_16_24,Tot_30_34_HW_25_34,Tot_30_34_HW_35_39,Tot_30_34_HW_40,Tot_30_34_HW_41_48,Tot_30_34_HW_49mor,Tot_30_34_HW_NS,Tot_30_34_Tot,Tot_35_39_HW_0,Tot_35_39_HW_1_15,Tot_35_39_HW_16_24,Tot_35_39_HW_25_34,Tot_35_39_HW_35_39,Tot_35_39_HW_40,Tot_35_39_HW_41_48,Tot_35_39_HW_49mor,Tot_35_39_HW_NS,Tot_35_39_Tot,Tot_40_44_HW_0,Tot_40_44_HW_1_15,Tot_40_44_HW_16_24,Tot_40_44_HW_25_34,Tot_40_44_HW_35_39,Tot_40_44_HW_40,Tot_40_44_HW_41_48,Tot_40_44_HW_49mor,Tot_40_44_HW_NS,Tot_40_44_Tot,Tot_45_49_HW_0,Tot_45_49_HW_1_15,Tot_45_49_HW_16_24,Tot_45_49_HW_25_34,Tot_45_49_HW_35_39,Tot_45_49_HW_40,Tot_45_49_HW_41_48,Tot_45_49_HW_49mor,Tot_45_49_HW_NS,Tot_45_49_Tot,Tot_50_54_HW_0,Tot_50_54_HW_1_15,Tot_50_54_HW_16_24,Tot_50_54_HW_25_34,Tot_50_54_HW_35_39,Tot_50_54_HW_40,Tot_50_54_HW_41_48,Tot_50_54_HW_49mor,Tot_50_54_HW_NS,Tot_50_54_Tot,Tot_55_59_HW_0,Tot_55_59_HW_1_15,Tot_55_59_HW_16_24,Tot_55_59_HW_25_34,Tot_55_59_HW_35_39,Tot_55_59_HW_40,Tot_55_59_HW_41_48,Tot_55_59_HW_49mor,Tot_55_59_HW_NS,Tot_55_59_Tot,Tot_60_64_HW_0,Tot_60_64_HW_1_15,Tot_60_64_HW_16_24,Tot_60_64_HW_25_34,Tot_60_64_HW_35_39,Tot_60_64_HW_40,Tot_60_64_HW_41_48,Tot_60_64_HW_49mor,Tot_60_64_HW_NS,Tot_60_64_Tot
6RTAS,7,15,7,10,17,14,3,11,20,98,5,12,13,11,11,24,9,19,11,123,16,13,21,26,19,18,11,26,27,166,11,17,9,16,16,30,14,22,24,154,16,13,13,9,18,23,3,35,29,161,23,21,16,8,10,17,5,15,27,144,11,18,14,6,3,5,3,9,18,89,3,6,4,3,0,4,0,3,22,50,5,15,3,0,0,0,3,10,42,75,130,200,130,120,133,171,60,172,291,1406,241,3127,709,476,680,426,190,121,192,6159,352,1327,985,1264,2204,1396,706,619,181,9029,405,850,772,1056,2073,1591,972,1033,155,8907,533,976,998,1141,1870,1514,979,1328,154,9496,372,960,1144,1316,1696,1492,972,1418,159,9533,326,1025,1328,1552,2083,1845,1085,1669,176,11104,412,1029,1320,1816,2509,2123,1210,2045,216,12678,503,987,1328,1837,2521,2052,1251,2088,177,12747,615,1144,1361,1681,2210,1759,1061,1956,210,12010,511,1116,1125,1197,1304,1119,547,1187,134,8248
6GHOB,3,0,6,3,11,12,3,12,10,69,0,6,14,4,8,15,3,17,20,88,13,7,3,9,12,13,12,18,22,101,10,17,14,11,15,13,5,9,20,112,12,14,10,19,8,14,7,13,16,108,10,12,5,8,9,3,3,8,18,75,6,10,5,4,0,3,0,7,9,51,4,5,0,0,0,3,0,0,7,24,6,3,4,0,0,0,0,0,23,39,86,134,92,86,119,111,59,95,198,974,241,3196,606,368,442,299,97,52,134,5443,331,1939,1115,1232,1969,1279,537,415,167,8983,415,938,891,1190,2621,1856,911,834,166,9833,594,888,1188,1254,2508,1861,990,1059,167,10520,441,898,1217,1359,2179,1755,969,1187,118,10129,350,859,1181,1754,2429,1916,1174,1478,126,11263,316,737,1172,1681,2631,2032,1228,1685,136,11617,398,714,1037,1697,2756,1924,1147,1643,152,11476,450,820,1135,1559,2441,1690,936,1416,117,10568,334,889,922,1001,1290,860,502,815,83,6695
69799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,7,0,5,0,0,0,0,4,0,0,3,0,4
69499,0,0,0,4,3,3,0,0,0,4,0,0,0,0,0,3,0,3,3,11,4,0,4,0,4,5,3,4,0,21,0,4,0,3,0,3,3,7,7,25,0,3,3,0,0,7,0,3,0,19,6,3,0,4,3,4,0,0,0,22,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,5,7,22,24,15,15,18,31,4,15,24,170,12,88,25,26,58,58,21,7,18,314,27,94,52,69,127,161,77,81,22,712,50,102,79,94,129,196,86,131,21,882,60,117,61,97,122,207,103,165,22,957,39,119,80,92,98,162,62,149,18,830,53,134,84,122,116,182,80,155,19,943,60,156,117,155,143,193,90,180,37,1130,59,163,126,140,138,211,86,158,28,1099,70,184,154,143,117,145,69,154,18,1050,57,169,118,133,64,105,40,86,19,790
5RWAU,19,26,22,19,21,29,10,57,36,241,21,23,15,19,22,36,22,69,33,250,15,24,22,21,29,44,18,85,50,299,31,24,19,22,26,30,17,84,62,321,27,21,12,27,31,39,20,66,51,308,48,33,24,19,22,26,16,54,39,279,11,13,18,13,11,16,9,40,39,172,10,22,5,3,0,3,0,9,27,95,11,13,9,9,3,5,0,11,55,110,265,280,201,210,239,326,165,605,535,2833,393,4913,994,1021,1286,1042,516,566,372,11102,721,1252,1229,1806,3191,2917,1835,3663,484,17099,1485,1429,1386,1798,3483,3573,2970,8603,470,25196,1872,2158,1938,2053,3144,3493,3075,10178,530,28435,1423,2126,2042,2252,2952,3333,2720,9179,471,26501,1273,2081,2201,2736,3290,3892,3009,9415,513,28412,1411,1939,2148,2886,3655,4169,3056,9877,554,29696,1530,1690,1944,2837,3643,3904,2810,9344,531,28235,1586,1776,1966,2585,3224,3266,2441,7578,437,24850,1165,1809,1717,1876,2058,2019,1422,4359,298,16720
5GPER,30,54,48,64,97,77,35,74,116,587,26,54,61,51,62,105,21,76,104,567,30,57,58,65,95,96,45,106,119,671,36,52,45,66,70,112,51,99,99,619,45,56,49,68,71,63,26,83,105,583,40,44,49,58,63,61,31,48,82,469,26,54,47,34,22,26,13,25,71,321,14,49,24,15,10,8,3,11,62,185,13,25,17,3,3,0,0,6,99,173,396,785,580,579,772,854,319,715,1332,6322,1371,26374,5471,3092,3417,2698,839,708,1026,44994,2342,16688,12137,9583,15937,13622,5835,5302,1923,83374,3590,7612,8986,9096,22741,22276,10925,13070,1887,100179,4936,7995,9604,9351,21607,23240,11446,15705,1679,105567,3499,8147,9509,9455,17584,19787,9817,14668,1373,93829,2410,7709,9234,11039,17333,19773,9791,15692,1340,94326,2395,6754,8706,11527,18191,19630,10213,16719,1338,95476,2614,5640,7616,10736,17464,17406,9117,15154,1102,86845,2717,5806,7068,9211,14721,13348,7304,11911,904,72984,2279,5891,6496,6814,9277,8237,4069,6804,603,50464
59799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,0,8,0,0,0,0,0,3,0,12,0,0,0,0,0,3,0,34,3,42,10,0,3,4,6,3,0,126,3,155,29,4,3,0,7,3,6,189,5,244,24,5,3,3,4,5,3,172,0,223,14,8,3,0,4,7,0,181,8,229,29,6,3,0,0,3,3,171,4,216,32,3,3,10,3,3,5,173,0,230,19,0,0,0,0,4,5,124,0,154,3,3,3,0,0,3,0,46,0,64
59499,9,3,7,4,3,4,8,9,7,52,0,8,6,6,8,12,3,18,10,78,12,12,9,15,13,18,8,15,15,108,10,14,7,7,13,14,5,19,14,104,14,12,10,15,0,14,7,15,15,105,17,16,8,8,5,6,3,14,11,77,10,9,5,3,3,3,6,10,3,49,5,3,3,0,0,0,0,0,3,13,4,3,0,0,0,0,0,0,8,17,99,102,69,77,74,117,50,129,130,848,75,577,151,172,335,409,114,92,74,2008,248,816,481,524,767,1146,395,673,133,5176,395,583,522,629,813,1361,573,1557,141,6570,436,614,508,605,701,1274,561,1593,163,6447,369,652,477,619,566,1027,473,1437,139,5747,327,728,563,664,559,1063,479,1416,121,5924,352,724,562,787,650,1077,489,1369,122,6137,361,667,595,781,568,1035,421,1269,121,5820,368,711,520,671,482,742,315,924,93,4818,339,657,486,493,296,431,208,506,68,3480
4RSAU,11,26,10,18,14,20,9,29,33,167,17,20,12,16,31,27,15,36,36,205,10,22,16,17,28,42,21,61,35,248,18,14,17,28,24,27,11,55,42,243,26,26,11,21,27,33,19,43,44,244,27,22,20,15,6,28,11,36,32,198,11,21,12,10,11,13,0,13,27,115,8,16,13,12,0,7,3,4,28,92,3,20,3,5,3,3,0,14,74,128,177,286,155,187,233,251,126,351,459,2224,298,4190,831,667,870,535,245,187,261,8100,466,1299,1165,1692,2720,1951,1032,1068,247,11643,641,1059,976,1413,2577,2214,1459,2106,247,12682,692,1335,1360,1482,2144,2032,1373,2546,264,13226,477,1333,1405,1661,2013,1941,1261,2667,205,12966,466,1291,1507,2071,2537,2409,1490,3050,244,15054,514,1361,1635,2444,2976,2660,1736,3529,268,17127,640,1396,1690,2298,2998,2524,1744,3680,265,17238,761,1529,1655,2361,2699,2307,1539,3385,252,16493,693,1548,1474,1579,1703,1601,956,2356,184,12093
4GADE,25,43,36,50,65,51,23,39,75,407,23,46,33,56,76,48,24,67,76,451,22,47,36,71,93,64,34,61,90,517,31,52,39,56,83,59,30,67,76,493,28,43,33,58,77,69,24,71,76,472,40,61,29,46,48,54,21,62,86,439,16,41,27,17,21,21,13,25,60,236,8,31,16,15,9,8,3,9,44,141,17,15,3,4,3,4,3,11,114,172,326,662,390,511,689,515,250,488,1060,4901,920,17351,3383,1975,1830,1011,446,251,616,27786,1593,12312,7316,7551,10739,6501,3301,2461,1127,52902,2327,5041,5244,6952,15839,10671,6415,5886,1058,59429,3419,4959,6104,7452,15735,11268,6638,7269,974,63813,2321,4788,6302,7624,13840,10177,6029,7325,784,59186,1553,4502,6191,8673,13851,10936,6571,8391,748,61414,1489,4265,5764,9155,14742,11450,6765,9567,837,64027,1788,3927,5286,8744,14844,10158,6471,8981,703,60907,1968,4001,5110,7770,12771,8436,5260,7868,539,53734,1545,4116,4346,5207,7692,5071,3047,4699,454,36181
49799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,3,0,9,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,3,4,0,13,6,0,0,0,3,0,0,3,0,12,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3
49499,3,3,4,7,9,9,3,4,5,44,3,9,3,11,4,5,4,10,7,54,3,17,7,15,4,13,3,13,3,78,0,10,5,11,3,7,7,13,4,62,9,5,5,15,10,5,4,3,3,55,12,10,11,8,4,11,4,5,3,68,0,6,0,7,0,0,0,5,4,29,0,3,0,0,0,0,0,0,3,8,3,3,0,0,0,0,0,0,15,25,50,91,46,82,59,77,38,69,71,577,65,358,68,89,176,202,50,42,41,1080,156,550,267,377,592,654,220,256,80,3145,172,379,317,413,535,743,361,564,79,3556,183,386,303,382,492,680,335,602,72,3435,165,405,312,397,404,569,300,540,64,3157,166,501,344,506,475,694,306,610,76,3676,189,539,444,593,536,717,301,701,69,4076,186,612,473,661,522,687,313,620,64,4135,209,624,474,633,441,543,232,498,63,3712,195,540,423,406,241,313,153,292,32,2598
3RQLD,46,70,53,61,99,104,44,143,154,777,41,92,58,93,129,129,75,194,178,982,62,89,64,117,115,161,71,206,194,1080,74,83,78,111,150,144,47,248,183,1115,72,102,87,116,128,121,52,232,182,1085,72,99,75,88,83,86,39,193,185,914,53,73,41,59,42,52,22,84,135,559,23,49,30,28,18,17,16,58,119,354,21,50,11,24,5,15,7,55,271,469,650,1192,759,969,1145,1128,521,1676,2228,10270,2033,31694,7607,6316,6509,3958,1897,1805,1701,63520,2532,10950,9745,12838,20862,14107,8387,9164,2082,90663,4014,6899,7880,11147,21863,17092,11029,16030,1976,97941,4759,7808,9137,11294,19414,16965,10749,19231,1793,101146,3255,8050,9419,12294,18126,16497,9782,19399,1681,98502,2743,8129,9690,14531,19803,19246,11077,22662,1944,109825,2787,7299,9245,15153,21469,19520,11452,24150,1860,112932,3309,6779,8890,14515,20998,17821,10643,23100,1625,107687,3558,7120,8560,12906,18007,14873,8602,19296,1432,94359,2844,7104,6920,9171,11002,9060,4984,11847,1087,64025
3GBRI,38,57,40,69,101,109,45,106,134,697,28,49,64,53,90,129,41,160,136,763,52,60,50,61,109,129,51,136,142,788,37,44,62,76,101,109,40,126,129,731,35,65,42,70,85,89,36,102,138,671,48,68,51,46,65,67,20,82,110,554,21,59,23,41,34,39,12,48,97,373,13,41,20,12,10,16,12,15,74,214,24,31,4,8,9,8,0,15,176,269,397,854,573,687,936,985,370,967,1757,7520,1715,31179,8301,5049,4871,3273,1376,1041,1447,58246,2754,17913,14881,14089,22360,16640,8314,7414,2339,106696,4073,7842,10389,12218,29359,24537,13215,15282,2219,119143,6020,7595,10494,12122,28299,26136,13387,18850,1973,124873,4134,7546,10163,12635,24488,24505,12251,19187,1720,116641,2686,7265,10218,13973,24301,25697,12923,22052,1716,120836,2531,6595,9051,13801,24289,24193,12910,22405,1683,117460,2809,5485,7599,12366,22720,20722,11479,20125,1342,104635,3023,5592,7219,10288,18953,15735,8587,15422,1098,85929,2370,5516,5718,7290,11609,9152,4603,8554,730,55547
39799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,5,16,0,0,0,0,0,3,0,8,0,19,5,0,0,0,3,0,0,13,0,20,0,4,0,0,0,0,0,13,0,17,4,0,0,0,0,3,0,21,0,34,6,0,0,0,0,0,0,14,0,24,3,0,0,0,0,0,0,13,0,23,0,0,0,0,4,3,3,10,0,22,0,0,0,0,0,0,4,12,0,14
39499,7,18,11,20,11,25,15,26,20,157,19,17,16,17,17,25,18,29,21,185,7,19,12,8,10,36,13,32,20,153,18,11,18,31,17,22,11,29,24,183,20,26,8,17,11,22,12,28,18,168,24,23,15,26,5,18,4,23,32,159,10,18,3,12,3,3,0,3,18,67,7,6,3,0,0,0,0,3,18,47,6,3,0,0,0,0,4,0,23,38,143,197,123,173,116,206,115,216,287,1571,175,1193,346,370,597,672,283,237,159,4033,334,1223,792,922,1526,1878,962,1194,281,9110,463,923,772,1038,1467,2218,1176,2253,247,10562,539,1015,779,1024,1312,2099,1130,2591,251,10751,459,1075,812,1029,1192,1950,1000,2404,244,10174,478,1300,957,1307,1297,2267,1086,2623,279,11589,487,1268,1049,1412,1288,2190,1036,2563,241,11527,514,1272,1083,1541,1190,1912,863,2235,228,10831,538,1256,1126,1349,1065,1480,729,1680,145,9364,420,1196,947,1042,659,931,386,1008,158,6745
2RVIC,32,71,43,55,57,86,27,94,106,578,36,63,58,61,64,112,42,115,114,662,40,71,60,94,96,103,46,139,114,762,65,71,60,83,102,124,52,143,117,809,81,71,65,109,87,83,48,124,129,793,74,63,64,71,65,86,38,117,132,705,57,75,50,47,25,36,17,64,84,443,24,49,15,17,7,14,10,40,80,267,31,33,17,17,7,17,0,37,151,321,602,1006,597,692,745,903,384,1057,1473,7444,1397,19881,3163,2047,2899,2220,820,595,1122,34144,1738,8527,5904,6268,10401,8560,3909,3270,1400,49973,2217,4096,4431,5471,11720,10874,5807,6336,1082,52041,2850,4942,5489,5562,9474,9576,5650,7660,972,52175,2044,5080,6160,6201,8679,8927,5017,8378,882,51375,1658,5254,6490,7896,9650,10389,5760,9832,949,57877,1726,4822,6595,8770,10881,11304,6051,10891,1025,62054,2287,4574,6380,8944,11653,10673,5923,11307,1009,62734,2719,5234,6667,8541,10207,9546,5142,10200,962,59230,2512,5483,5610,6406,6559,5844,2987,6430,753,42585
2GMEL,100,131,128,148,242,282,107,235,382,1767,76,177,149,167,289,294,123,261,331,1860,86,177,120,187,270,329,123,268,358,1918,90,142,142,197,282,309,106,283,321,1864,118,135,120,157,244,232,87,234,301,1639,120,150,112,137,177,167,48,156,262,1315,80,139,99,89,76,94,22,77,204,891,41,86,61,32,24,31,15,44,165,506,53,79,21,24,9,12,5,27,357,586,1090,2173,1594,1643,2512,2646,945,1978,4206,18785,2679,54719,10201,4630,4938,4068,1431,911,2430,86001,4750,43598,32731,21769,34125,30140,12178,9530,5124,193949,7041,17648,23122,22752,60353,60398,27856,28377,5409,252955,11761,16310,22184,22825,59599,64393,28730,35721,4716,266240,8672,16802,22415,23477,48201,54458,24417,35386,3829,237653,5256,16707,22425,26617,43362,51393,24247,38339,3632,231976,4528,15372,20851,27174,43608,48272,24470,40068,3579,227919,4732,12928,17731,24228,40935,42021,20840,35853,3215,202483,5087,12563,16128,21174,33850,32582,16364,27992,2520,168256,4399,12264,13189,15849,21701,18321,8711,15067,1768,111262
29799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,7,0,0,0,0,0,0,0,9,0,16,3,0,0,0,0,0,0,7,0,14,0,3,0,0,0,0,0,20,0,29,3,0,0,0,0,4,3,16,0,26,6,3,0,3,0,3,0,13,0,29,9,0,0,0,0,0,3,6,3,22,0,0,0,0,0,0,0,8,0,9
29499,21,23,17,18,17,38,16,29,33,208,13,35,13,24,21,49,20,33,25,244,26,25,10,25,22,58,10,28,34,251,25,24,25,27,20,50,12,32,28,238,26,34,26,25,16,36,9,30,29,219,25,21,19,20,8,32,3,18,25,176,3,25,10,8,0,8,3,3,9,78,14,12,7,3,0,3,0,0,15,55,8,3,0,0,4,3,0,3,29,51,213,265,187,231,197,426,123,255,343,2241,197,1413,316,221,721,951,255,164,184,4420,455,1926,1126,1056,1995,3322,947,942,396,12149,540,1219,1187,1337,2131,3690,1391,1949,390,13844,613,1224,1068,1347,1803,3360,1350,2280,357,13401,490,1317,1021,1277,1498,2805,1143,2255,319,12119,448,1491,1223,1536,1568,3056,1162,2299,299,13092,474,1661,1369,1755,1633,3000,1105,2328,318,13646,556,1541,1466,1657,1451,2575,935,2001,274,12464,542,1578,1332,1624,1327,2099,740,1582,221,11052,462,1488,1131,1249,799,1082,370,819,174,7571
1RNSW,55,67,77,103,124,134,43,130,166,898,52,104,94,111,139,167,48,197,211,1124,59,103,85,121,193,173,75,211,208,1234,78,130,109,139,188,192,81,243,203,1363,109,132,117,126,146,156,70,235,228,1315,104,144,107,112,103,120,49,181,244,1160,64,136,84,56,49,57,24,129,194,788,40,78,37,40,23,26,20,56,183,493,41,66,42,26,10,38,7,61,373,666,844,1582,1006,1180,1431,1451,593,1706,2796,12584,2564,31771,6669,4801,6498,4485,1714,1533,1919,61965,2885,13148,10317,11742,19755,14319,6993,6769,2359,88279,3930,7530,8094,10160,21130,17942,9882,12316,1884,92859,4809,8122,9991,10811,18633,16809,9578,14487,1713,94946,3190,8265,10726,11700,17413,16389,8968,15677,1643,93967,2630,8419,11372,14165,20120,19599,10445,18608,1784,107148,2725,8072,10812,14939,22527,19968,11106,19993,1853,112008,3386,8187,11064,15590,23539,19645,10619,19970,1784,113782,4359,8974,11278,14847,20902,17555,9275,18146,1614,106959,3522,9214,9584,10054,11882,10384,4949,11469,1222,72275
1GSYD,92,133,155,138,251,294,93,235,426,1822,81,121,125,160,272,391,102,258,388,1894,64,147,152,181,291,306,118,299,390,1940,75,160,125,170,289,321,112,324,355,1924,80,142,130,142,290,278,93,253,324,1720,87,109,108,123,159,167,72,152,275,1255,60,144,110,71,79,88,26,86,212,870,23,92,40,45,30,29,14,28,178,476,51,55,26,33,17,19,8,17,306,535,951,1845,1702,1563,2556,2820,888,2150,4554,19028,3608,49242,13058,6591,7454,6567,2191,1687,2695,93082,5000,36866,35281,21831,37624,36685,14856,14050,5867,208061,7409,15407,26860,20053,61656,67758,29416,35773,5975,270300,11980,14889,25057,21448,62492,72951,29982,43176,5542,287513,8801,15670,23342,23047,53563,63555,26410,43237,4548,262159,5250,15688,22237,25482,48269,60274,26385,46470,3986,254047,4183,14388,19393,24832,45922,53544,24852,46185,3870,237172,4639,12892,17510,23142,45551,47261,22303,41437,3598,218337,5049,12814,16110,19997,38698,37350,17776,31679,2732,182202,4081,12750,14664,13634,23590,21441,9198,17047,1935,118337
19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,3,6,0,9,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,3,0,3,0,9,3,0,3,0,0,0,0,3,0,11,3,4,0,3,0,0,0,3,0,14,3,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,3,0,9
